Deal Date,Security Code,Company,Client Name,Deal Type,Quantity,Price
23/09/2021,500114,TITAN,ISHARES MSCI EMERGING MARKETS ETF,P,334600,2081.05
23/09/2021,500114,TITAN,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,334600,2081.05
23/09/2021,532432,UNITDSPR,ISHARES MSCI EMERGING MARKETS ETF,P,284557,773.50
23/09/2021,532432,UNITDSPR,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,284557,773.50
23/09/2021,532514,IGL,ISHARES MSCI EMERGING MARKETS ETF,P,275735,537.65
23/09/2021,532514,IGL,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,275735,537.65
23/09/2021,524804,AUROPHARMA,ISHARES MSCI EMERGING MARKETS ETF,P,269231,731.10
23/09/2021,524804,AUROPHARMA,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,269231,731.10
23/09/2021,512599,ADANIENT,ISHARES MSCI EMERGING MARKETS ETF,P,262128,1437.75
23/09/2021,512599,ADANIENT,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,262128,1437.75
23/09/2021,500300,GRASIM,ISHARES MSCI EMERGING MARKETS ETF,P,258244,1574.65
23/09/2021,500300,GRASIM,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,258244,1574.65
23/09/2021,542066,ATGL,ISHARES MSCI EMERGING MARKETS ETF,P,256146,1378.70
23/09/2021,542066,ATGL,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,256146,1378.70
23/09/2021,500034,BAJFINANCE,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,255713,7793.65
23/09/2021,500034,BAJFINANCE,ISHARES MSCI EMERGING MARKETS ETF,P,255713,7793.65
23/09/2021,539254,ADANIENSOL,ISHARES MSCI EMERGING MARKETS ETF,P,244843,1560.80
23/09/2021,539254,ADANIENSOL,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,244843,1560.80
23/09/2021,509480,BERGEPAINT,ISHARES MSCI EMERGING MARKETS ETF,P,236093,812.00
23/09/2021,509480,BERGEPAINT,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,236093,812.00
23/09/2021,531344,CONCOR,ISHARES MSCI EMERGING MARKETS ETF,P,232982,696.80
23/09/2021,531344,CONCOR,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,232982,696.80
23/09/2021,517354,HAVELLS,ISHARES MSCI EMERGING MARKETS ETF,P,227051,1420.45
23/09/2021,517354,HAVELLS,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,227051,1420.45
23/09/2021,500493,BHARATFORG,ISHARES MSCI EMERGING MARKETS ETF,P,222596,740.85
23/09/2021,500493,BHARATFORG,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,222596,740.85
23/09/2021,543066,SBICARD,ISHARES MSCI EMERGING MARKETS ETF,P,221357,1062.55
23/09/2021,543066,SBICARD,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,221357,1062.55
23/09/2021,500257,LUPIN,ISHARES MSCI EMERGING MARKETS ETF,P,207778,940.00
23/09/2021,500257,LUPIN,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,207778,940.00
23/09/2021,540716,ICICIGI,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,202140,1627.70
23/09/2021,540716,ICICIGI,ISHARES MSCI EMERGING MARKETS ETF,P,202140,1627.70
23/09/2021,511218,SHRIRAMFIN,ISHARES MSCI EMERGING MARKETS ETF,P,185999,1346.50
23/09/2021,511218,SHRIRAMFIN,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,185999,1346.50
23/09/2021,500251,TRENT,ISHARES MSCI EMERGING MARKETS ETF,P,179338,983.70
23/09/2021,500251,TRENT,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,179338,983.70
23/09/2021,540376,DMART,ISHARES MSCI EMERGING MARKETS ETF,P,153963,4378.65
23/09/2021,540376,DMART,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,153963,4378.65
23/09/2021,500331,PIDILITIND,ISHARES MSCI EMERGING MARKETS ETF,P,144170,2418.00
23/09/2021,500331,PIDILITIND,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,144170,2418.00
23/09/2021,505200,EICHERMOT,ISHARES MSCI EMERGING MARKETS ETF,P,128162,2842.85
23/09/2021,505200,EICHERMOT,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,128162,2842.85
23/09/2021,532500,MARUTI,ISHARES MSCI EMERGING MARKETS ETF,P,125773,6831.00
23/09/2021,532500,MARUTI,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,125773,6831.00
23/09/2021,532488,DIVISLAB,ISHARES MSCI EMERGING MARKETS ETF,P,125459,5139.90
23/09/2021,532488,DIVISLAB,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,125459,5139.90
23/09/2021,533398,MUTHOOTFIN,ISHARES MSCI EMERGING MARKETS ETF,P,119701,1543.50
23/09/2021,533398,MUTHOOTFIN,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,119701,1543.50
23/09/2021,500182,HEROMOTOCO,ISHARES MSCI EMERGING MARKETS ETF,P,111676,2847.20
23/09/2021,500182,HEROMOTOCO,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,111676,2847.20
23/09/2021,500124,DRREDDY,ISHARES MSCI EMERGING MARKETS ETF,P,108390,4846.35
23/09/2021,500124,DRREDDY,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,108390,4846.35
23/09/2021,500830,COLPAL,ISHARES MSCI EMERGING MARKETS ETF,P,107684,1720.40
23/09/2021,500830,COLPAL,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,107684,1720.40
23/09/2021,500825,BRITANNIA,ISHARES MSCI EMERGING MARKETS ETF,P,101455,4058.50
23/09/2021,500825,BRITANNIA,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,101455,4058.50
23/09/2021,500302,PEL,ISHARES MSCI EMERGING MARKETS ETF,P,96856,2638.10
23/09/2021,500302,PEL,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,96856,2638.10
23/09/2021,532538,ULTRACEMCO,ISHARES MSCI EMERGING MARKETS ETF,P,96007,7625.60
23/09/2021,532538,ULTRACEMCO,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,96007,7625.60
23/09/2021,508869,APOLLOHOSP,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,95489,4904.90
23/09/2021,508869,APOLLOHOSP,ISHARES MSCI EMERGING MARKETS ETF,P,95489,4904.90
23/09/2021,539448,INDIGO,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,91691,2188.30
23/09/2021,539448,INDIGO,ISHARES MSCI EMERGING MARKETS ETF,P,91691,2188.30
23/09/2021,502355,BALKRISIND,ISHARES MSCI EMERGING MARKETS ETF,P,87822,2692.20
23/09/2021,502355,BALKRISIND,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,87822,2692.20
23/09/2021,523642,PIIND,ISHARES MSCI EMERGING MARKETS ETF,P,82699,3271.65
23/09/2021,523642,PIIND,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,82699,3271.65
23/09/2021,533155,JUBLFOOD,ISHARES MSCI EMERGING MARKETS ETF,P,75576,4109.20
23/09/2021,533155,JUBLFOOD,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,75576,4109.20
23/09/2021,500410,ACC,ISHARES MSCI EMERGING MARKETS ETF,P,74830,2365.55
23/09/2021,500410,ACC,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,74830,2365.55
23/09/2021,532777,NAUKRI,ISHARES MSCI EMERGING MARKETS ETF,P,72963,6797.65
23/09/2021,532777,NAUKRI,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,72963,6797.65
23/09/2021,524494,IPCALAB,ISHARES MSCI EMERGING MARKETS ETF,P,69352,2429.55
23/09/2021,524494,IPCALAB,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,69352,2429.55
23/09/2021,500550,SIEMENS,ISHARES MSCI EMERGING MARKETS ETF,P,68033,2161.95
23/09/2021,500550,SIEMENS,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,68033,2161.95
23/09/2021,532977,BAJAJ-AUTO,ISHARES MSCI EMERGING MARKETS ETF,P,65206,3757.15
23/09/2021,532977,BAJAJ-AUTO,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,65206,3757.15
23/09/2021,540005,LTIM,ISHARES MSCI EMERGING MARKETS ETF,P,50078,5848.30
23/09/2021,540005,LTIM,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,50078,5848.30
23/09/2021,541729,HDFCAMC,ISHARES MSCI EMERGING MARKETS ETF,P,48529,3213.10
23/09/2021,541729,HDFCAMC,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,48529,3213.10
23/09/2021,500420,TORNTPHARM,ISHARES MSCI EMERGING MARKETS ETF,P,48273,3085.50
23/09/2021,500420,TORNTPHARM,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,48273,3085.50
23/09/2021,532978,BAJAJFINSV,ISHARES MSCI EMERGING MARKETS ETF,P,36330,17614.75
23/09/2021,532978,BAJAJFINSV,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,36330,17614.75
23/09/2021,500790,NESTLEIND,ISHARES MSCI EMERGING MARKETS ETF,P,31865,19925.20
23/09/2021,500790,NESTLEIND,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,31865,19925.20
23/09/2021,500387,SHREECEM,ISHARES MSCI EMERGING MARKETS ETF,P,9946,29792.50
23/09/2021,500387,SHREECEM,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,9946,29792.50
23/09/2021,532827,PAGEIND,ISHARES MSCI EMERGING MARKETS ETF,P,5358,33348.85
23/09/2021,532827,PAGEIND,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,5358,33348.85
23/09/2021,500290,MRF,ISHARES MSCI EMERGING MARKETS ETF,P,1880,79993.80
23/09/2021,500290,MRF,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,1880,79993.80
24/09/2021,500400,TATAPOWER,GOLDMAN SACHS FDS GOLDMAN SACHS INDIA EQ PORTFOLIO,P,10839103,143.65
24/09/2021,500400,TATAPOWER,GOLDMAN SACHS INDIA FUND LIMITED,S,10839103,143.65
24/09/2021,532215,AXISBANK,SOCIETE GENERALE,P,3214071,793.10
24/09/2021,532215,AXISBANK,UBS PRINCIPAL CAPITAL ASIA LIMITED,S,3214071,793.10
24/09/2021,504067,ZENSARTECH,GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO,P,2575839,508.00
24/09/2021,504067,ZENSARTECH,GOLDMAN SACHS INDIA LIMITED,S,2575839,508.00
24/09/2021,500483,TATACOMM,GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO,P,1003500,1460.20
24/09/2021,500483,TATACOMM,GOLDMAN SACHS INDIA LIMITED,S,1003500,1460.20
24/09/2021,532221,SONATSOFTW,GOLDMAN SACHS FDS GOLDMAN SACHS INDIA EQ PORTFOLIO,P,998925,922.60
24/09/2021,532221,SONATSOFTW,GOLDMAN SACHS INDIA FUND LIMITED,S,998925,922.60
24/09/2021,543228,ROUTE,GOLDMAN SACHS FDS GOLDMAN SACHS INDIA EQ PORTFOLIO,P,874445,1998.35
24/09/2021,543228,ROUTE,GOLDMAN SACHS INDIA FUND LIMITED,S,874445,1998.35
24/09/2021,500251,TRENT,GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO,P,785616,1009.70
24/09/2021,500251,TRENT,GOLDMAN SACHS INDIA LIMITED,S,785616,1009.70
24/09/2021,500420,TORNTPHARM,GOLDMAN SACHS FDS GOLDMAN SACHS INDIA EQ PORTFOLIO,P,377285,3102.20
24/09/2021,500420,TORNTPHARM,GOLDMAN SACHS INDIA FUND LIMITED,S,377285,3102.20
27/09/2021,539083,INOXWIND,SIDDHAPAVAN TRADING LLP,P,10000000,101.70
27/09/2021,539083,INOXWIND,INOX CHEMICALS LLP,S,10000000,101.70
27/09/2021,539083,INOXWIND,SIDDHO MAL TRADING LLP,S,9766400,101.70
27/09/2021,539083,INOXWIND,DEVANSH TRADEMART LLP,P,9766400,101.70
27/09/2021,538979,GREENLAM,HYDRA TRADING PRIVATE LIMITED,P,241363,1400.00
27/09/2021,538979,GREENLAM,SAURABH MITTAL,S,241363,1400.00
28/09/2021,532174,ICICIBANK,GOLDMAN SACHS FDS GOLDMAN SACHS INDIA EQ PORTFOLIO,P,4734822,729.90
28/09/2021,532174,ICICIBANK,GOLDMAN SACHS INDIA FUND LIMITED,S,4734822,729.90
28/09/2021,539083,INOXWIND,INOX LEASING AND FINANCE LIMITED,P,4450000,102.50
28/09/2021,539083,INOXWIND,SIDDHAPAVAN TRADING LLP,S,4450000,102.50
28/09/2021,532215,AXISBANK,SOCIETE GENERALE,P,3400000,789.00
28/09/2021,532215,AXISBANK,UBS PRINCIPAL CAPITAL ASIA LIMITED,S,3400000,789.00
28/09/2021,500403,SUNDRMFAST,GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO,P,1011052,908.70
28/09/2021,500403,SUNDRMFAST,GOLDMAN SACHS INDIA LIMITED,S,1011052,908.70
28/09/2021,543260,STOVEKRAFT,GOLDMAN SACHS FDS GOLDMAN SACHS INDIA EQ PORTFOLIO,P,957763,943.35
28/09/2021,543260,STOVEKRAFT,GOLDMAN SACHS INDIA FUND LIMITED,S,957763,943.35
28/09/2021,500325,RELIANCE,GOLDMAN SACHS INDIA LIMITED,S,900000,2525.20
28/09/2021,500325,RELIANCE,GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO,P,900000,2525.20
28/09/2021,540762,TIINDIA,GOLDMAN SACHS FDS GOLDMAN SACHS INDIA EQ PORTFOLIO,P,675107,1438.70
28/09/2021,540762,TIINDIA,GOLDMAN SACHS INDIA FUND LIMITED,S,675107,1438.70
28/09/2021,500483,TATACOMM,GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO,P,200000,1427.55
28/09/2021,500483,TATACOMM,GOLDMAN SACHS INDIA LIMITED,S,200000,1427.55
29/09/2021,500325,RELIANCE,CREDIT SUISSE (SINGAPORE) LIMITED,S,2259000,2525.00
29/09/2021,500325,RELIANCE,SOCIETE GENERALE,P,2259000,2525.00
29/09/2021,543066,SBICARD,SOCIETE GENERALE,P,1001641,1021.00
29/09/2021,543066,SBICARD,SOCIETE GENERALE,S,1001641,1021.00
30/09/2021,533095,BENGALASM,J K CREDIT & FINANCE LIMITED,P,188000,2300.00
30/09/2021,533095,BENGALASM,HARI SHANKAR SINGHANIA HOLDINGS PRIVATE LIMITED,S,188000,2300.00
30/09/2021,533095,BENGALASM,NAVBHARAT VANIJYA LIMITED,P,97000,2300.00
30/09/2021,533095,BENGALASM,HARI SHANKAR SINGHANIA HOLDINGS PRIVATE LIMITED,S,97000,2300.00
01/10/2021,500325,RELIANCE,CREDIT SUISSE (SINGAPORE) LIMITED,S,2000000,2492.00
01/10/2021,500325,RELIANCE,SOCIETE GENERALE,P,2000000,2492.00
01/10/2021,543235,ANGELONE,GOLDMAN SACHS FUNDS  GOLDMAN SACHS INDIA EQUITY PORTFOLIO,P,893419,1322.10
01/10/2021,543235,ANGELONE,GOLDMAN SACHS INDIA FUND LIMITED,S,893419,1322.10
01/10/2021,500325,RELIANCE,GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO,P,757632,2517.00
01/10/2021,500325,RELIANCE,GOLDMAN SACHS INDIA LIMITED,S,757632,2517.00
01/10/2021,532029,SINDHUTRAD,MANAK VANIJYA PRIVATE LIMITED,S,281000,357.00
01/10/2021,532029,SINDHUTRAD,VIKAS LIFECARE LIMITED,P,281000,357.00
01/10/2021,543232,CAMS,GOLDMAN SACHS FUNDS  GOLDMAN SACHS INDIA EQUITY PORTFOLIO,P,252795,3035.25
01/10/2021,543232,CAMS,GOLDMAN SACHS INDIA FUND LIMITED,S,252795,3035.25
04/10/2021,541450,ADANIGREEN,ISHARES MSCI EMERGING MARKETS ETF,P,374732,1151.05
04/10/2021,541450,ADANIGREEN,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,374732,1151.05
04/10/2021,542066,ATGL,ISHARES MSCI EMERGING MARKETS ETF,P,258731,1423.60
04/10/2021,542066,ATGL,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,258731,1423.60
04/10/2021,532488,DIVISLAB,ISHARES MSCI EMERGING MARKETS ETF,P,126724,4832.30
04/10/2021,532488,DIVISLAB,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,126724,4832.30
04/10/2021,540005,LTIM,ISHARES MSCI EMERGING MARKETS ETF,P,50583,5750.80
04/10/2021,540005,LTIM,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,50583,5750.80
04/10/2021,500387,SHREECEM,ISHARES MSCI EMERGING MARKETS ETF,P,10046,29099.55
04/10/2021,500387,SHREECEM,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,10046,29099.55
04/10/2021,532827,PAGEIND,ISHARES MSCI EMERGING MARKETS ETF,P,5412,32281.05
04/10/2021,532827,PAGEIND,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,5412,32281.05
05/10/2021,533758,APLAPOLLO,GOLDMAN SACHS FUNDS  GOLDMAN SACHS INDIA EQUITY PORTFOLIO,P,2908770,870.90
05/10/2021,533758,APLAPOLLO,GOLDMAN SACHS INDIA FUND LIMITED,S,2908770,870.90
11/10/2021,532648,YESBANK,ISHARES MSCI EMERGING MARKETS ETF,P,10206818,13.20
11/10/2021,532648,YESBANK,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,10206818,13.20
11/10/2021,532174,ICICIBANK,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,4727273,703.40
11/10/2021,532174,ICICIBANK,ISHARES MSCI EMERGING MARKETS ETF,P,4727273,703.40
11/10/2021,532555,NTPC,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,4376076,141.10
11/10/2021,532555,NTPC,ISHARES MSCI EMERGING MARKETS ETF,P,4376076,141.10
11/10/2021,500209,INFY,ISHARES MSCI EMERGING MARKETS ETF,P,3141364,1723.85
11/10/2021,500209,INFY,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,3141364,1723.85
11/10/2021,532898,POWERGRID,ISHARES MSCI EMERGING MARKETS ETF,P,2874852,187.70
11/10/2021,532898,POWERGRID,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,2874852,187.70
11/10/2021,500875,ITC,ISHARES MSCI EMERGING MARKETS ETF,P,2663005,231.70
11/10/2021,500875,ITC,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,2663005,231.70
11/10/2021,500325,RELIANCE,ISHARES MSCI EMERGING MARKETS ETF,P,2631199,2671.25
11/10/2021,500325,RELIANCE,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,2631199,2671.25
11/10/2021,500312,ONGC,ISHARES MSCI EMERGING MARKETS ETF,P,2301245,160.95
11/10/2021,500312,ONGC,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,2301245,160.95
11/10/2021,532454,BHARTIARTL,ISHARES MSCI EMERGING MARKETS ETF,P,2280385,695.50
11/10/2021,532454,BHARTIARTL,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,2280385,695.50
11/10/2021,532215,AXISBANK,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,2091814,781.95
11/10/2021,532215,AXISBANK,ISHARES MSCI EMERGING MARKETS ETF,P,2091814,781.95
11/10/2021,530965,IOC,ISHARES MSCI EMERGING MARKETS ETF,P,1663420,131.80
11/10/2021,530965,IOC,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,1663420,131.80
11/10/2021,500112,SBIN,ISHARES MSCI EMERGING MARKETS ETF,P,1631870,458.00
11/10/2021,500112,SBIN,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,1631870,458.00
11/10/2021,500010,HDFC,ISHARES MSCI EMERGING MARKETS ETF,P,1582436,2720.65
11/10/2021,500010,HDFC,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,1582436,2720.65
11/10/2021,500570,TATAMOTORS,ISHARES MSCI EMERGING MARKETS ETF,P,1527948,382.95
11/10/2021,500570,TATAMOTORS,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,1527948,382.95
11/10/2021,500440,HINDALCO,ISHARES MSCI EMERGING MARKETS ETF,P,1485822,473.65
11/10/2021,500440,HINDALCO,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,1485822,473.65
11/10/2021,532155,GAIL,ISHARES MSCI EMERGING MARKETS ETF,P,1453179,158.15
11/10/2021,532155,GAIL,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,1453179,158.15
11/10/2021,533278,COALINDIA,ISHARES MSCI EMERGING MARKETS ETF,P,1397998,188.45
11/10/2021,533278,COALINDIA,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,1397998,188.45
11/10/2021,507685,WIPRO,ISHARES MSCI EMERGING MARKETS ETF,P,1263272,661.15
11/10/2021,507685,WIPRO,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,1263272,661.15
11/10/2021,517334,MOTHERSON,ISHARES MSCI EMERGING MARKETS ETF,P,1165099,237.15
11/10/2021,517334,MOTHERSON,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,1165099,237.15
11/10/2021,500049,BEL,ISHARES MSCI EMERGING MARKETS ETF,P,1133970,200.15
11/10/2021,500049,BEL,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,1133970,200.15
11/10/2021,500295,VEDL,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,1047635,294.05
11/10/2021,500295,VEDL,ISHARES MSCI EMERGING MARKETS ETF,P,1047635,294.05
11/10/2021,532281,HCLTECH,ISHARES MSCI EMERGING MARKETS ETF,P,999615,1322.15
11/10/2021,532281,HCLTECH,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,999615,1322.15
11/10/2021,532540,TCS,ISHARES MSCI EMERGING MARKETS ETF,P,851196,3935.65
11/10/2021,532540,TCS,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,851196,3935.65
11/10/2021,500520,M&M,ISHARES MSCI EMERGING MARKETS ETF,P,807307,877.80
11/10/2021,500520,M&M,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,807307,877.80
11/10/2021,532955,RECLTD,ISHARES MSCI EMERGING MARKETS ETF,P,792182,157.75
11/10/2021,532955,RECLTD,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,792182,157.75
11/10/2021,500547,BPCL,ISHARES MSCI EMERGING MARKETS ETF,P,787460,449.45
11/10/2021,500547,BPCL,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,787460,449.45
11/10/2021,500228,JSWSTEEL,ISHARES MSCI EMERGING MARKETS ETF,P,785597,665.85
11/10/2021,500228,JSWSTEEL,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,785597,665.85
11/10/2021,524715,SUNPHARMA,ISHARES MSCI EMERGING MARKETS ETF,P,773625,821.40
11/10/2021,524715,SUNPHARMA,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,773625,821.40
11/10/2021,500696,HINDUNILVR,ISHARES MSCI EMERGING MARKETS ETF,P,759434,2640.05
11/10/2021,500696,HINDUNILVR,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,759434,2640.05
11/10/2021,540777,HDFCLIFE,ISHARES MSCI EMERGING MARKETS ETF,P,736056,722.10
11/10/2021,540777,HDFCLIFE,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,736056,722.10
11/10/2021,500470,TATASTEEL,ISHARES MSCI EMERGING MARKETS ETF,P,658128,1301.15
11/10/2021,500470,TATASTEEL,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,658128,1301.15
11/10/2021,500425,AMBUJACEM,ISHARES MSCI EMERGING MARKETS ETF,P,657025,403.05
11/10/2021,500425,AMBUJACEM,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,657025,403.05
11/10/2021,532522,PETRONET,ISHARES MSCI EMERGING MARKETS ETF,P,641813,227.80
11/10/2021,532522,PETRONET,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,641813,227.80
11/10/2021,500510,LT,ISHARES MSCI EMERGING MARKETS ETF,P,632834,1726.90
11/10/2021,500510,LT,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,632834,1726.90
11/10/2021,500104,HINDPETRO,ISHARES MSCI EMERGING MARKETS ETF,P,595465,318.05
11/10/2021,500104,HINDPETRO,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,595465,318.05
11/10/2021,541153,BANDHANBNK,ISHARES MSCI EMERGING MARKETS ETF,P,591391,345.80
11/10/2021,541153,BANDHANBNK,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,591391,345.80
11/10/2021,534816,INDUSTOWER,ISHARES MSCI EMERGING MARKETS ETF,P,590987,305.00
11/10/2021,534816,INDUSTOWER,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,590987,305.00
11/10/2021,532755,TECHM,ISHARES MSCI EMERGING MARKETS ETF,P,580664,1439.95
11/10/2021,532755,TECHM,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,580664,1439.95
11/10/2021,532868,DLF,ISHARES MSCI EMERGING MARKETS ETF,P,576892,415.85
11/10/2021,532868,DLF,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,576892,415.85
11/10/2021,500800,TATACONSUM,ISHARES MSCI EMERGING MARKETS ETF,P,562626,818.75
11/10/2021,500800,TATACONSUM,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,562626,818.75
11/10/2021,500096,DABUR,ISHARES MSCI EMERGING MARKETS ETF,P,543808,607.00
11/10/2021,500096,DABUR,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,543808,607.00
11/10/2021,500247,KOTAKBANK,ISHARES MSCI EMERGING MARKETS ETF,P,507488,1936.35
11/10/2021,500247,KOTAKBANK,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,507488,1936.35
11/10/2021,532921,ADANIPORTS,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,465881,739.90
11/10/2021,532921,ADANIPORTS,ISHARES MSCI EMERGING MARKETS ETF,P,465881,739.90
11/10/2021,512070,UPL,ISHARES MSCI EMERGING MARKETS ETF,P,460011,738.00
11/10/2021,512070,UPL,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,460011,738.00
11/10/2021,531642,MARICO,ISHARES MSCI EMERGING MARKETS ETF,P,447938,563.80
11/10/2021,531642,MARICO,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,447938,563.80
11/10/2021,500087,CIPLA,ISHARES MSCI EMERGING MARKETS ETF,P,440841,917.10
11/10/2021,500087,CIPLA,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,440841,917.10
11/10/2021,540719,SBILIFE,ISHARES MSCI EMERGING MARKETS ETF,P,412159,1196.45
11/10/2021,540719,SBILIFE,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,412159,1196.45
11/10/2021,511243,CHOLAFIN,ISHARES MSCI EMERGING MARKETS ETF,P,382914,569.10
11/10/2021,511243,CHOLAFIN,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,382914,569.10
